150 -150 False
150 -140 False
160 -140 False
160 -150 False
170 -150 False
170 -140 False
180 -140 False
180 -150 False
170 -150 False
170 -160 False
180 -160 False
180 -170 False
190 -170 False
190 -160 False
200 -160 False
200 -170 False
190 -170 False
190 -180 False
180 -180 False
180 -170 False
170 -170 False
170 -180 False
180 -180 False
180 -190 False
170 -190 False
170 -200 False
180 -200 False
180 -210 False
190 -210 False
190 -200 False
200 -200 False
200 -210 False
190 -210 False
190 -220 False
180 -220 False
180 -210 False
170 -210 False
170 -220 False
160 -220 False
160 -210 False
170 -210 False
170 -200 False
160 -200 False
160 -190 False
150 -190 False
150 -200 False
160 -200 False
160 -210 False
150 -210 False
150 -220 False
140 -220 False
140 -210 False
130 -210 False
130 -220 False
140 -220 False
140 -230 False
130 -230 False
130 -240 False
140 -240 False
140 -250 False
150 -250 False
150 -240 False
160 -240 False
160 -250 False
150 -250 False
150 -260 False
140 -260 False
140 -250 False
130 -250 False
130 -260 False
120 -260 False
120 -250 False
130 -250 False
130 -240 False
120 -240 False
120 -230 False
110 -230 False
110 -240 False
100 -240 False
100 -230 False
110 -230 False
110 -220 False
120 -220 False
120 -230 False
130 -230 False
130 -220 False
120 -220 False
120 -210 False
130 -210 False
130 -200 False
120 -200 False
120 -190 False
110 -190 False
110 -200 False
120 -200 False
120 -210 False
110 -210 False
110 -220 False
100 -220 False
100 -210 False
90 -210 False
90 -220 False
80 -220 False
80 -210 False
90 -210 False
90 -200 False
80 -200 False
80 -190 False
70 -190 False
70 -200 False
80 -200 False
80 -210 False
70 -210 False
70 -220 False
60 -220 False
60 -210 False
50 -210 False
50 -220 False
60 -220 False
60 -230 False
50 -230 False
50 -240 False
60 -240 False
60 -250 False
70 -250 False
70 -240 False
80 -240 False
80 -250 False
70 -250 False
70 -260 False
60 -260 False
60 -250 False
50 -250 False
50 -260 False
40 -260 False
40 -250 False
50 -250 False
50 -240 False
40 -240 False
40 -230 False
30 -230 False
30 -240 False
20 -240 False
20 -230 False
30 -230 False
30 -220 False
40 -220 False
40 -230 False
50 -230 False
50 -220 False
40 -220 False
40 -210 False
50 -210 False
50 -200 False
40 -200 False
40 -190 False
30 -190 False
30 -200 False
20 -200 False
20 -190 False
30 -190 False
30 -180 False
40 -180 False
40 -190 False
50 -190 False
50 -180 False
60 -180 False
60 -190 False
50 -190 False
50 -200 False
60 -200 False
60 -210 False
70 -210 False
70 -200 False
60 -200 False
60 -190 False
70 -190 False
70 -180 False
80 -180 False
80 -190 False
90 -190 False
90 -180 False
80 -180 False
80 -170 False
90 -170 False
90 -160 False
80 -160 False
80 -150 True
70 -150 True
70 -160 False
80 -160 False
80 -170 False
70 -170 False
70 -180 False
60 -180 False
60 -170 False
50 -170 False
50 -180 False
40 -180 False
40 -170 False
50 -170 False
50 -160 False
40 -160 False
40 -150 True
30 -150 True
30 -160 False
20 -160 False
20 -150 True
30 -150 True
30 -140 True
40 -140 True
40 -150 True
50 -150 True
50 -140 True
40 -140 True
40 -130 True
50 -130 True
50 -120 True
40 -120 True
40 -110 True
30 -110 True
30 -120 True
40 -120 True
40 -130 True
30 -130 True
30 -140 True
20 -140 True
20 -130 True
10 -130 True
10 -140 True
0 -140 True
0 -130 True
10 -130 True
10 -120 True
0 -120 True
0 -110 True
-10 -110 False
-10 -120 False
0 -120 True
0 -130 True
-10 -130 False
-10 -140 False
-20 -140 False
-20 -130 False
-30 -130 False
-30 -140 False
-20 -140 False
-20 -150 False
-30 -150 False
-30 -160 False
-20 -160 False
-20 -170 False
-10 -170 False
-10 -160 False
-20 -160 False
-20 -150 False
-10 -150 False
-10 -140 False
0 -140 True
0 -150 True
10 -150 True
10 -140 True
20 -140 True
20 -150 True
10 -150 True
10 -160 False
20 -160 False
20 -170 False
30 -170 False
30 -160 False
40 -160 False
40 -170 False
30 -170 False
30 -180 False
20 -180 False
20 -170 False
10 -170 False
10 -180 False
20 -180 False
20 -190 False
10 -190 False
10 -200 False
20 -200 False
20 -210 False
30 -210 False
30 -200 False
40 -200 False
40 -210 False
30 -210 False
30 -220 False
20 -220 False
20 -210 False
10 -210 False
10 -220 False
0 -220 False
0 -210 False
10 -210 False
10 -200 False
0 -200 False
0 -190 False
-10 -190 False
-10 -200 False
0 -200 False
0 -210 False
-10 -210 False
-10 -220 False
-20 -220 False
-20 -210 False
-30 -210 False
-30 -220 False
-20 -220 False
-20 -230 False
-30 -230 False
-30 -240 False
-20 -240 False
-20 -250 False
-10 -250 False
-10 -240 False
0 -240 False
0 -250 False
-10 -250 False
-10 -260 False
-20 -260 False
-20 -250 False
-30 -250 False
-30 -260 False
-40 -260 False
-40 -250 False
-30 -250 False
-30 -240 False
-40 -240 False
-40 -230 False
-50 -230 False
-50 -240 False
-60 -240 False
-60 -230 False
-50 -230 False
-50 -220 False
-40 -220 False
-40 -230 False
-30 -230 False
-30 -220 False
-40 -220 False
-40 -210 False
-30 -210 False
-30 -200 False
-40 -200 False
-40 -190 False
-50 -190 False
-50 -200 False
-40 -200 False
-40 -210 False
-50 -210 False
-50 -220 False
-60 -220 False
-60 -210 False
-70 -210 False
-70 -220 False
-80 -220 False
-80 -210 False
-70 -210 False
-70 -200 False
-80 -200 False
-80 -190 False
-90 -190 False
-90 -200 False
-80 -200 False
-80 -210 False
-90 -210 False
-90 -220 False
-100 -220 False
-100 -210 False
-110 -210 False
-110 -220 False
-100 -220 False
-100 -230 False
-110 -230 False
-110 -240 False
-100 -240 False
-100 -250 False
-90 -250 False
-90 -240 False
-100 -240 False
-100 -230 False
-90 -230 False
-90 -220 False
-80 -220 False
-80 -230 False
-70 -230 False
-70 -220 False
-60 -220 False
-60 -230 False
-70 -230 False
-70 -240 False
-60 -240 False
-60 -250 False
-50 -250 False
-50 -240 False
-40 -240 False
-40 -250 False
-50 -250 False
-50 -260 False
-60 -260 False
-60 -250 False
-70 -250 False
-70 -260 False
-60 -260 False
-60 -270 False
-70 -270 False
-70 -280 False
-60 -280 False
-60 -290 False
-50 -290 False
-50 -280 False
-40 -280 False
-40 -290 False
-50 -290 False
-50 -300 False
-60 -300 False
-60 -290 False
-70 -290 False
-70 -300 False
-80 -300 False
-80 -290 False
-70 -290 False
-70 -280 False
-80 -280 False
-80 -270 False
-90 -270 False
-90 -280 False
-80 -280 False
-80 -290 False
-90 -290 False
-90 -300 False
-100 -300 False
-100 -290 False
-110 -290 False
-110 -300 False
-100 -300 False
-100 -310 False
-110 -310 False
-110 -320 False
-100 -320 False
-100 -330 False
-90 -330 False
-90 -320 False
-100 -320 False
-100 -310 False
-90 -310 False
-90 -300 False
-80 -300 False
-80 -310 False
-70 -310 False
-70 -300 False
-60 -300 False
-60 -310 False
-70 -310 False
-70 -320 False
-60 -320 False
-60 -330 False
-50 -330 False
-50 -320 False
-40 -320 False
-40 -330 False
-50 -330 False
-50 -340 False
-60 -340 False
-60 -330 False
-70 -330 False
-70 -340 False
-60 -340 False
-60 -350 False
-70 -350 False
-70 -360 False
-60 -360 False
-60 -370 False
-50 -370 False
-50 -360 False
-60 -360 False
-60 -350 False
-50 -350 False
-50 -340 False
-40 -340 False
-40 -350 False
-30 -350 False
-30 -340 False
-20 -340 False
-20 -350 False
-30 -350 False
-30 -360 False
-20 -360 False
-20 -370 False
-10 -370 False
-10 -360 False
-20 -360 False
-20 -350 False
-10 -350 False
-10 -340 False
0 -340 False
0 -350 False
10 -350 False
10 -340 False
0 -340 False
0 -330 False
10 -330 False
10 -320 False
0 -320 False
0 -310 False
-10 -310 False
-10 -320 False
