0 0 False
5 0 False
10 0 False
10 -5 False
5 -5 False
0 -5 False
0 -10 False
5 -10 False
10 -10 False
15 -10 False
20 -10 False
25 -10 False
25 -5 False
20 -5 False
15 -5 False
15 0 False
20 0 False
25 0 False
30 0 False
35 0 False
40 0 False
40 -5 False
35 -5 False
30 -5 False
30 -10 False
35 -10 False
40 -10 False
40 -15 False
35 -15 False
30 -15 False
30 -20 False
35 -20 False
40 -20 False
40 -25 False
35 -25 False
30 -25 False
25 -25 False
20 -25 False
15 -25 False
15 -20 False
20 -20 False
25 -20 False
25 -15 False
20 -15 False
15 -15 False
10 -15 False
5 -15 False
0 -15 False
0 -20 False
5 -20 False
10 -20 False
10 -25 False
5 -25 False
0 -25 False
0 -30 False
5 -30 False
10 -30 False
10 -35 False
5 -35 False
0 -35 False
0 -40 False
5 -40 False
10 -40 False
15 -40 False
20 -40 False
25 -40 False
25 -35 False
20 -35 False
15 -35 False
15 -30 False
20 -30 False
25 -30 False
30 -30 True
35 -30 True
40 -30 True
40 -35 True
35 -35 True
30 -35 True
30 -40 True
35 -40 True
40 -40 True
45 -40 True
50 -40 True
55 -40 True
55 -35 True
50 -35 True
45 -35 True
45 -30 True
50 -30 True
55 -30 True
60 -30 True
65 -30 True
70 -30 True
70 -35 True
65 -35 True
60 -35 True
60 -40 True
65 -40 True
70 -40 True
75 -40 True
80 -40 True
85 -40 True
85 -35 True
80 -35 True
75 -35 True
75 -30 True
80 -30 True
85 -30 True
85 -25 False
80 -25 False
75 -25 False
75 -20 False
80 -20 False
85 -20 False
85 -15 False
80 -15 False
75 -15 False
70 -15 False
65 -15 False
60 -15 False
60 -20 False
65 -20 False
70 -20 False
70 -25 False
65 -25 False
60 -25 False
55 -25 False
50 -25 False
45 -25 False
45 -20 False
50 -20 False
55 -20 False
55 -15 False
50 -15 False
45 -15 False
45 -10 False
50 -10 False
55 -10 False
55 -5 False
50 -5 False
45 -5 False
45 0 False
50 0 False
55 0 False
60 0 False
65 0 False
70 0 False
70 -5 False
65 -5 False
60 -5 False
60 -10 False
65 -10 False
70 -10 False
75 -10 False
80 -10 False
85 -10 False
85 -5 False
80 -5 False
75 -5 False
75 0 False
80 0 False
85 0 False
90 0 False
95 0 False
100 0 False
100 -5 False
95 -5 False
90 -5 False
90 -10 False
95 -10 False
100 -10 False
105 -10 False
110 -10 False
115 -10 False
115 -5 False
110 -5 False
105 -5 False
105 0 False
110 0 False
115 0 False
120 0 False
125 0 False
130 0 False
130 -5 False
125 -5 False
120 -5 False
120 -10 False
125 -10 False
130 -10 False
130 -15 False
125 -15 False
120 -15 False
120 -20 False
125 -20 False
130 -20 False
130 -25 False
125 -25 False
120 -25 False
115 -25 False
110 -25 False
105 -25 False
105 -20 False
110 -20 False
115 -20 False
115 -15 False
110 -15 False
105 -15 False
100 -15 False
95 -15 False
90 -15 False
90 -20 False
95 -20 False
100 -20 False
100 -25 False
95 -25 False
90 -25 False
90 -30 True
95 -30 True
100 -30 True
100 -35 True
95 -35 True
90 -35 True
90 -40 True
95 -40 True
100 -40 True
105 -40 False
110 -40 False
115 -40 False
115 -35 False
110 -35 False
105 -35 False
105 -30 False
110 -30 False
115 -30 False
120 -30 False
125 -30 False
130 -30 False
130 -35 False
125 -35 False
120 -35 False
120 -40 False
125 -40 False
130 -40 False
130 -45 False
125 -45 False
120 -45 False
120 -50 False
125 -50 False
130 -50 False
130 -55 False
125 -55 False
120 -55 False
115 -55 False
110 -55 False
105 -55 False
105 -50 False
110 -50 False
115 -50 False
115 -45 False
110 -45 False
105 -45 False
100 -45 True
95 -45 True
90 -45 True
90 -50 True
95 -50 True
100 -50 True
100 -55 True
95 -55 True
90 -55 True
90 -60 True
95 -60 True
100 -60 True
100 -65 True
95 -65 True
90 -65 True
90 -70 True
95 -70 True
100 -70 True
105 -70 False
110 -70 False
115 -70 False
115 -65 False
110 -65 False
105 -65 False
105 -60 False
110 -60 False
115 -60 False
120 -60 False
125 -60 False
130 -60 False
130 -65 False
125 -65 False
120 -65 False
120 -70 False
125 -70 False
130 -70 False
130 -75 False
125 -75 False
120 -75 False
120 -80 False
125 -80 False
130 -80 False
130 -85 False
125 -85 False
120 -85 False
115 -85 False
110 -85 False
105 -85 False
105 -80 False
110 -80 False
115 -80 False
115 -75 False
110 -75 False
105 -75 False
100 -75 True
95 -75 True
90 -75 True
90 -80 True
95 -80 True
100 -80 True
100 -85 True
95 -85 True
90 -85 True
85 -85 True
80 -85 True
75 -85 True
75 -80 True
80 -80 True
85 -80 True
85 -75 True
80 -75 True
75 -75 True
70 -75 True
65 -75 True
60 -75 True
60 -80 True
65 -80 True
70 -80 True
70 -85 True
65 -85 True
60 -85 True
55 -85 True
50 -85 True
45 -85 True
45 -80 True
50 -80 True
55 -80 True
55 -75 True
50 -75 True
45 -75 True
45 -70 True
50 -70 True
55 -70 True
55 -65 True
50 -65 True
45 -65 True
45 -60 True
50 -60 True
55 -60 True
60 -60 True
65 -60 True
70 -60 True
70 -65 True
65 -65 True
60 -65 True
60 -70 True
65 -70 True
70 -70 True
75 -70 True
80 -70 True
85 -70 True
85 -65 True
80 -65 True
75 -65 True
75 -60 True
80 -60 True
85 -60 True
85 -55 True
80 -55 True
75 -55 True
75 -50 True
80 -50 True
85 -50 True
85 -45 True
80 -45 True
75 -45 True
70 -45 True
65 -45 True
60 -45 True
60 -50 True
65 -50 True
70 -50 True
70 -55 True
65 -55 True
60 -55 True
55 -55 True
50 -55 True
45 -55 True
45 -50 True
50 -50 True
55 -50 True
55 -45 True
50 -45 True
45 -45 True
40 -45 True
35 -45 True
30 -45 True
30 -50 True
35 -50 True
40 -50 True
40 -55 True
35 -55 True
30 -55 True
25 -55 False
20 -55 False
15 -55 False
15 -50 False
20 -50 False
25 -50 False
25 -45 False
20 -45 False
15 -45 False
10 -45 False
5 -45 False
0 -45 False
0 -50 False
5 -50 False
10 -50 False
10 -55 False
5 -55 False
0 -55 False
0 -60 False
5 -60 False
10 -60 False
10 -65 False
5 -65 False
0 -65 False
0 -70 False
5 -70 False
10 -70 False
15 -70 False
20 -70 False
25 -70 False
25 -65 False
20 -65 False
15 -65 False
15 -60 False
20 -60 False
25 -60 False
30 -60 True
35 -60 True
40 -60 True
40 -65 True
35 -65 True
30 -65 True
30 -70 True
35 -70 True
40 -70 True
40 -75 True
35 -75 True
30 -75 True
30 -80 True
35 -80 True
40 -80 True
40 -85 True
35 -85 True
30 -85 True
25 -85 False
20 -85 False
15 -85 False
15 -80 False
20 -80 False
25 -80 False
25 -75 False
20 -75 False
15 -75 False
10 -75 False
5 -75 False
0 -75 False
0 -80 False
5 -80 False
10 -80 False
10 -85 False
5 -85 False
0 -85 False
0 -90 False
5 -90 False
10 -90 False
10 -95 False
5 -95 False
0 -95 False
0 -100 False
5 -100 False
10 -100 False
15 -100 False
20 -100 False
25 -100 False
25 -95 False
20 -95 False
15 -95 False
15 -90 False
20 -90 False
25 -90 False
30 -90 True
35 -90 True
40 -90 True
40 -95 True
35 -95 True
30 -95 True
30 -100 False
35 -100 False
40 -100 False
40 -105 False
35 -105 False
30 -105 False
30 -110 False
35 -110 False
40 -110 False
40 -115 False
35 -115 False
30 -115 False
25 -115 False
20 -115 False
15 -115 False
15 -110 False
20 -110 False
25 -110 False
25 -105 False
20 -105 False
15 -105 False
10 -105 False
5 -105 False
0 -105 False
0 -110 False
5 -110 False
10 -110 False
10 -115 False
5 -115 False
0 -115 False
0 -120 False
5 -120 False
10 -120 False
10 -125 False
5 -125 False
0 -125 False
0 -130 False
5 -130 False
10 -130 False
15 -130 False
20 -130 False
25 -130 False
25 -125 False
20 -125 False
15 -125 False
15 -120 False
20 -120 False
25 -120 False
30 -120 False
35 -120 False
40 -120 False
40 -125 False
35 -125 False
30 -125 False
30 -130 False
35 -130 False
40 -130 False
45 -130 False
50 -130 False
55 -130 False
55 -125 False
50 -125 False
45 -125 False
45 -120 False
50 -120 False
55 -120 False
60 -120 False
65 -120 False
70 -120 False
70 -125 False
65 -125 False
60 -125 False
60 -130 False
65 -130 False
70 -130 False
75 -130 False
80 -130 False
85 -130 False
85 -125 False
80 -125 False
75 -125 False
75 -120 False
80 -120 False
85 -120 False
85 -115 False
80 -115 False
75 -115 False
75 -110 False
80 -110 False
85 -110 False
85 -105 False
80 -105 False
75 -105 False
70 -105 False
65 -105 False
60 -105 False
60 -110 False
65 -110 False
70 -110 False
70 -115 False
65 -115 False
60 -115 False
55 -115 False
50 -115 False
45 -115 False
45 -110 False
50 -110 False
55 -110 False
55 -105 False
50 -105 False
45 -105 False
45 -100 True
50 -100 True
55 -100 True
55 -95 True
50 -95 True
45 -95 True
45 -90 True
50 -90 True
55 -90 True
60 -90 True
65 -90 True
70 -90 True
70 -95 True
65 -95 True
60 -95 True
60 -100 True
65 -100 True
70 -100 True
75 -100 True
80 -100 True
85 -100 True
85 -95 True
80 -95 True
75 -95 True
75 -90 True
80 -90 True
85 -90 True
90 -90 True
95 -90 True
100 -90 False
100 -95 False
95 -95 True
90 -95 True
90 -100 True
95 -100 True
100 -100 False
105 -100 False
110 -100 False
115 -100 False
115 -95 False
110 -95 False
105 -95 False
105 -90 False
110 -90 False
115 -90 False
120 -90 False
125 -90 False
130 -90 False
130 -95 False
125 -95 False
120 -95 False
120 -100 False
125 -100 False
130 -100 False
130 -105 False
125 -105 False
120 -105 False
120 -110 False
125 -110 False
130 -110 False
130 -115 False
125 -115 False
120 -115 False
115 -115 False
110 -115 False
105 -115 False
105 -110 False
110 -110 False
115 -110 False
115 -105 False
110 -105 False
105 -105 False
100 -105 False
95 -105 False
90 -105 False
90 -110 False
95 -110 False
100 -110 False
100 -115 False
95 -115 False
90 -115 False
90 -120 False
95 -120 False
100 -120 False
100 -125 False
95 -125 False
90 -125 False
90 -130 False
95 -130 False
100 -130 False
105 -130 False
110 -130 False
115 -130 False
115 -125 False
110 -125 False
105 -125 False
105 -120 False
110 -120 False
115 -120 False
120 -120 False
125 -120 False
130 -120 False
130 -125 False
125 -125 False
120 -125 False
120 -130 False
125 -130 False
130 -130 False
